UniqueID;ScientificName_corrected;ScientificName;Data;taxon_key;Species;Level;Genus;Family;Order;Class;DemersPelagic;EnvTemp;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel;Protein_mu;Protein_l95;Protein_l50;Protein_u50;Protein_u95;Zinc_mu;Zinc_l95;Zinc_l50;Zinc_u50;Zinc_u95;Iron_mu;Iron_l95;Iron_l50;Iron_u50;Iron_u95;Calcium_mu;Calcium_l95;Calcium_l50;Calcium_u50;Calcium_u95;Omega3_mu;Omega3_l95;Omega3_l50;Omega3_u50;Omega3_u95;Vitamin_A_mu;Vitamin_A_l95;Vitamin_A_l50;Vitamin_A_u50;Vitamin_A_u95;Selenium_mu;Selenium_l95;Selenium_l50;Selenium_u50;Selenium_u95
904;Acanthurus japonicus;Acanthurus japonicus;initial;NA;Acanthurus japonicus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;20;21;short_deep;benthic;0.73;2.67;2.31;species;genus;genus;genus;species;species;species;18.3433549063744;16.9414818051585;17.8532834224498;18.3433549063744;19.8618040440866;0.541796747645793;0.239452000236241;0.404752102786315;0.541796747645793;1.49352491200567;0.959754452528364;0.365584897992735;0.671633194006293;0.959754452528364;3.76587571438364;193.086781895765;41.3536229952243;114.464178195958;193.086781895765;870.395574833888;3.43122469389389;0.830188786152097;2.26760878451302;3.43122469389389;9.78206590284412;30.93717447195;0.858644153618724;11.1857737609536;30.93717447195;524.245740693846;20.466989359544;3.23181809447427;11.2910854764216;20.466989359544;107.550791077769
905;Acanthurus leucocheilus;Acanthurus leucocheilus;initial;NA;Acanthurus leucocheilus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;40;45;short_deep;benthic;0.73;2.67;2.31;species;genus;genus;genus;species;species;species;18.4096756985784;16.9713351820283;17.9046798169467;18.4096756985784;19.9636856721837;0.509009835166935;0.226684446859399;0.381002912491488;0.509009835166935;1.38393402074995;1.08389830877044;0.403000022403267;0.749732366206774;1.08389830877044;4.5949205481934;92.1525195475861;17.750378939812;52.9871811798618;92.1525195475861;433.539459088645;2.96812562564556;0.597809037230559;1.90751238955762;2.96812562564556;8.96888715601204;23.5438402218338;0.228071491431276;7.81496198856103;23.5438402218338;491.993622709799;33.3816185660921;5.94657675352088;18.8839555573532;33.3816185660921;173.591681714108
906;Acanthurus leucopareius;Acanthurus leucopareius;initial;NA;Acanthurus leucopareius;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;subtropical;85;24;short_deep;benthic;0.73;2.67;2;species;genus;genus;species;species;species;species;19.9339090446611;18.3774479790642;19.3761751971989;19.9339090446611;21.6175717685475;0.297523709833546;0.141746973993576;0.228356015066663;0.297523709833546;0.697926560672512;0.905266027301098;0.337795747395726;0.627472243934919;0.905266027301098;3.53502056299834;196.904773095568;37.2950853521538;112.23299316349;196.904773095568;1054.1850721153;2.71237375745198;0.725765099120306;1.8544337478854;2.71237375745198;6.91788713866622;11.5637062089534;0;3.63623100146167;11.5637062089534;243.585104849779;11.1199325666656;1.58828570318449;6.26546038218468;11.1199325666656;55.3953089843337
907;Acanthurus leucosternon;Acanthurus leucosternon;initial;NA;Acanthurus leucosternon;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;25;54;short_deep;benthic;1.3;2.67;2;species;species;genus;species;species;species;species;18.7292648759737;16.7733606416972;18.0406738545329;18.7292648759737;20.8853922582902;0.474553005935092;0.19297601692403;0.342458301976677;0.474553005935092;1.42350839368281;1.06548726902194;0.340941933930656;0.70122604946505;1.06548726902194;5.8827981298598;45.8554005988427;5.74911347087072;23.1034526514462;45.8554005988427;311.352378533694;2.17005306771136;0;1.05621944405339;2.17005306771136;10.4394720396434;21.0374657391022;0;5.51793985135444;21.0374657391022;775.843146172153;22.7460888543302;3.03049811099261;11.8220736023026;22.7460888543302;149.659127023314
908;Acanthurus lineatus;Acanthurus lineatus;initial;601258;Acanthurus lineatus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;15;38;short_deep;benthic;0.7;1.07;2.85;species;species;species;genus;species;species;species;19.2759697348669;17.934030400455;18.8085361456945;19.2759697348669;20.6985206615351;0.399941250285801;0.184898831916585;0.302797926196035;0.399941250285801;1.02751734755949;0.838545183885696;0.332786212374789;0.595615409541477;0.838545183885696;3.03630478204499;100.4630512394;20.9797800509613;59.5853935187903;100.4630512394;458.587858274699;3.0459865092162;0.903963425085368;2.11597016136983;3.0459865092162;7.59758691031242;10.9123079451868;0;3.3675674300782;10.9123079451868;234.711731962134;33.0653062269612;5.85179311235292;19.0890773718903;33.0653062269612;163.840741318086
909;Acanthurus maculiceps;Acanthurus maculiceps;initial;604746;Acanthurus maculiceps;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;15;40;short_deep;benthic;0.73;2.67;2;species;genus;genus;species;species;species;species;18.4536744122135;16.9513590381216;17.9252168580905;18.4536744122135;20.0862062809278;0.499615570809251;0.218699439882123;0.36992303572132;0.499615570809251;1.39134704418039;1.00258564662057;0.367234716772428;0.690121143967508;1.00258564662057;4.29050657294284;93.8163563732471;16.6959180869305;52.423560996961;93.8163563732471;478.286131117683;2.9098264654992;0.46919488415099;1.8074353614706;2.9098264654992;9.48795465939162;35.3947606765861;0.527627335213085;11.1013802068271;35.3947606765861;885.059083455426;23.5655851294273;3.55100615823794;12.8205287896225;23.5655851294273;136.655883710694
910;Acanthurus mata;Acanthurus mata;initial;601255;Acanthurus mata;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;100;50;fusiform;pelagic;0.22;2.67;2.53;species;species;genus;species;species;species;species;19.4214107010728;18.205248058286;18.9879987721531;19.4214107010728;20.7180422505008;1.03191620821031;0.447557777174614;0.763852864869055;1.03191620821031;3.1950450470728;2.36861819592338;0.78794899691703;1.55392533704094;2.36861819592338;13.5574250874344;321.55733110643;88.9156173238726;206.32075225292;321.55733110643;1198.85503945874;4.72499636648747;1.68419794508434;3.42022068014623;4.72499636648747;11.1837446022498;262.91510510488;21.1717858118978;114.551596838648;262.91510510488;2987.35761311133;59.8862579210415;12.6370339218611;36.0873964407257;59.8862579210415;278.018447336347
911;Acanthurus monroviae;Acanthurus monroviae;initial;601800;Acanthurus monroviae;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;demersal;tropical;200;45;short_deep;pelagic;0.27;2.5;2.5;species;species;species;species;species;species;species;18.5850167602412;17.1551203268749;18.0793984809306;18.5850167602412;20.1324528729964;1.32213706763633;0.633139084283135;1.01304148803849;1.32213706763633;3.34515663229532;1.16118344992811;0.514264320465887;0.854892028390319;1.16118344992811;3.35382511046308;105.491785245923;31.6876231323315;70.2613564078402;105.491785245923;350.526079952016;7.11484264423291;2.24650573439552;4.94468660298737;7.11484264423291;19.0813263182717;12.4528785890902;0;4.64305675822946;12.4528785890902;190.648444206643;90.2919692805159;27.1417613579233;61.0120521711045;90.2919692805159;277.929824238233
912;Acanthurus nigricans;Acanthurus nigricans;initial;606011;Acanthurus nigricans;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;67;21.3;short_deep;benthic;0.28;2.67;2;species;species;genus;species;species;species;species;17.5491292790329;16.2305040935052;17.0891361733903;17.5491292790329;18.9723573553099;0.675407803732124;0.2889560564018;0.495654766348499;0.675407803732124;2.03242907428753;1.16335589421096;0.429472798895683;0.800002636115253;1.16335589421096;4.91587151380208;301.262279950817;65.1121613574646;181.03224394955;301.262279950817;1356.52881768692;4.88031143385456;1.45555277841051;3.35266181514767;4.88031143385456;13.0904574396181;48.3822016087019;1.70849325487269;17.4540539782645;48.3822016087019;834.011860463735;38.6276036422154;6.82310841440568;22.1982373797168;38.6276036422154;188.913065934179
913;Acanthurus nigricauda;Acanthurus nigricauda;initial;604747;Acanthurus nigricauda;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;30;40;short_deep;benthic;0.6;2.67;2.99;species;species;genus;species;species;species;species;18.8415877437556;17.536937402198;18.3852837338137;18.8415877437556;20.2402305111682;0.451766172053044;0.209546420011859;0.343837245303986;0.451766172053044;1.16198821801146;0.96345659198891;0.37601184107366;0.676516739325073;0.96345659198891;3.61849347330955;113.746967096001;25.3823805279278;68.5786828341023;113.746967096001;488.273022213203;2.82876751062113;0.811150623847139;1.96054538402975;2.82876751062113;7.09255463229451;14.9204305834908;0.0813671657412348;5.4234394379286;14.9204305834908;240.272255656237;30.664066534313;5.72889077904453;17.7302486222994;30.664066534313;151.280033922509
914;Acanthurus nigrofuscus;Acanthurus nigrofuscus;initial;604739;Acanthurus nigrofuscus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;25;21;short_deep;benthic;0.65;2;2;species;species;species;species;species;species;species;18.1170438310327;16.7445629094015;17.6373591194751;18.1170438310327;19.5822387054074;0.575114119142204;0.250756952400861;0.427337192367892;0.575114119142204;1.63120413250546;1.00491520706171;0.381598693497591;0.699341603410593;1.00491520706171;4.00865461030892;206.409263294263;43.5065828034446;123.046499077626;206.409263294263;948.229400531581;3.98640211577633;1.07336099939726;2.67714298714923;3.98640211577633;11.2562415933904;36.459536761627;1.07790821774726;13.0567735771124;36.459536761627;648.28058132426;25.9176962264778;4.25766157474441;14.4883673737011;25.9176962264778;135.355370386106
915;Acanthurus nigroris;Acanthurus nigroris;initial;NA;Acanthurus nigroris;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;90;25;short_deep;benthic;0.73;2.67;2;species;genus;genus;species;species;species;species;17.7624745786527;16.3377882825148;17.2640447284062;17.7624745786527;19.3178625517061;0.647017103121512;0.278893415279718;0.477664174019958;0.647017103121512;1.90500102884356;1.1972626617567;0.438201923594312;0.820621701284001;1.1972626617567;5.26322188701994;184.979230095762;39.3487925688784;109.317372829154;184.979230095762;840.413678908649;3.99145435630862;0.937664055410124;2.60639339685348;3.99145435630862;12.007068372939;33.4474553604374;0.688937090568419;11.5614396424712;33.4474553604374;656.516066775469;35.4412848881859;6.52737853486529;20.2345140584105;35.4412848881859;175.62749791125
916;Acanthurus nubilus;Acanthurus nubilus;initial;604733;Acanthurus nubilus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;90;26;short_deep;pelagic;0.73;2.67;3.4;species;genus;genus;species;species;species;species;19.5785246961674;18.146329850365;19.0658452763856;19.5785246961674;21.1079536659293;0.544573290030881;0.240146758405554;0.404724938085207;0.544573290030881;1.52095135596982;1.00329122940553;0.37527299454843;0.693766136574273;1.00329122940553;4.02255600340565;135.338991270813;29.5260757885935;80.7124936129888;135.338991270813;584.604406884915;3.17651725115775;0.959115330394617;2.22049060075366;3.17651725115775;7.85328525725354;16.2989629204166;0.00628269915983626;5.56377794573383;16.2989629204166;282.197077209987;51.1511506544731;9.28319453898514;28.956438747449;51.1511506544731;269.929543328463
917;Acanthurus olivaceus;Acanthurus olivaceus;initial;604744;Acanthurus olivaceus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;46;35;short_deep;benthic;1.07;2.67;2.26;species;species;genus;species;species;species;species;18.4379080164912;16.7843455628279;17.8584760791388;18.4379080164912;20.2197162211123;0.527927147704255;0.228045625892139;0.390248229535495;0.527927147704255;1.48072196746467;1.08510044820276;0.385786073704049;0.736743030351153;1.08510044820276;4.96498342728972;93.9762459010831;16.9394325786375;52.6529025362917;93.9762459010831;477.985982662211;2.80066353210724;0.32863461167897;1.65129651674055;2.80066353210724;10.0199814119003;20.6009157741127;0;6.61038910427505;20.6009157741127;468.416166708362;26.6452558622237;4.46111672324443;14.792123756289;26.6452558622237;144.056527751237
918;Acanthurus pyroferus;Acanthurus pyroferus;initial;604742;Acanthurus pyroferus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;60;25;short_deep;benthic;0.42;2.67;2;species;species;genus;species;species;species;species;17.7114634794543;16.3817163706345;17.247112437552;17.7114634794543;19.1445229687968;0.640920834936646;0.277942183161329;0.473147725674937;0.640920834936646;1.86856624411168;1.15561284768721;0.430882464520135;0.79697170567708;1.15561284768721;4.86237444598766;225.847273949961;48.7623315140812;134.708084952259;225.847273949961;1006.86801385805;4.37125833582551;1.24007269529222;2.9643961977677;4.37125833582551;11.9979472252432;42.8177935852679;1.33217909902127;15.3021485640669;42.8177935852679;763.535299765783;36.7086158113833;6.5796881726163;21.0135938885712;36.7086158113833;180.746939826927
919;Acanthurus sohal;Acanthurus sohal;initial;604740;Acanthurus sohal;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;52.8;40;short_deep;benthic;0.73;2.67;2;genus;genus;genus;species;species;species;species;18.0825989103043;16.6178554247161;17.5668899173904;18.0825989103043;19.6719629933649;0.564954175480494;0.245698112873671;0.418294145195222;0.564954175480494;1.60399541183494;1.15628833416296;0.41739604874838;0.793783405479154;1.15628833416296;5.21267486281736;106.794401765239;20.2978069372176;61.0056687352658;106.794401765239;512.909051377419;3.33041157500618;0.645215638859031;2.10643159580343;3.33041157500618;10.5860525160011;31.0739044831319;0.411831451302687;10.028888443348;31.0739044831319;711.870766451863;35.3265058312435;6.2653694769144;19.8530979611137;35.3265058312435;185.103594045259
920;Acanthurus tennentii;Acanthurus tennentii;initial;NA;Acanthurus tennentii;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;40;31;short_deep;benthic;0.73;2.67;2;species;genus;genus;species;species;species;species;18.0727238169146;16.630828056879;17.5685063956189;18.0727238169146;19.6462092521302;0.574165714792214;0.2499596686309;0.425460483161749;0.574165714792214;1.63225904493806;1.10478685010645;0.404998614684618;0.759698467194159;1.10478685010645;4.74160225457365;136.382800284737;27.0459918471092;78.8349108774786;136.382800284737;642.872562359099;3.4781649628747;0.730517235202261;2.22916788971941;3.4781649628747;10.6779621928487;34.0287949064295;0.642459431692523;11.4976923441205;34.0287949064295;712.812705283167;29.4972099561047;5.07691636611786;16.5475310927171;29.4972099561047;154.10312352496
921;Acanthurus thompsoni;Acanthurus thompsoni;initial;NA;Acanthurus thompsoni;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;119;27;short_deep;pelagic;0.73;2.67;3.64;species;genus;genus;species;species;species;species;19.6728523914411;18.2334057299776;19.1580810643142;19.6728523914411;21.2082553228481;0.532718619673258;0.235221888389994;0.396337270215677;0.532718619673258;1.48236631746953;1.0047708944611;0.37520876231772;0.693196533915613;1.0047708944611;4.04914383364393;134.807347629273;29.7636454965594;80.337318689577;134.807347629273;583.512408036144;3.1137236706501;0.974796553493406;2.19485390830513;3.1137236706501;7.54976932641932;12.5399536441358;0;4.16215862199923;12.5399536441358;229.487816850703;56.1317169197657;10.4031904369704;32.1019751137931;56.1317169197657;291.998873917827
923;Acanthurus triostegus;Acanthurus triostegus;initial;601260;Acanthurus triostegus;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;90;27;short_deep;benthic;1;0.77;2.8;species;species;species;species;species;species;species;18.8308420771196;17.4758861613387;18.3557152482035;18.8308420771196;20.2933206297506;0.479398137834554;0.219399744615812;0.36282615587829;0.479398137834554;1.27609900563246;0.979834350364425;0.381429800057011;0.685814034664291;0.979834350364425;3.72173977385924;136.11385346585;30.8628574698838;82.9209029027793;136.11385346585;576.350059222213;3.74362812756959;1.18057547871171;2.63913683973104;3.74362812756959;9.43983358937835;7.13852128203455;0;2.10093393060554;7.13852128203455;137.674852045816;50.4527992401711;10.1959284344291;29.9690962554461;50.4527992401711;231.172005572285
924;Acanthurus tristis;Acanthurus tristis;initial;NA;Acanthurus tristis;species;Acanthurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;30;25;short_deep;benthic;0.73;2.67;2.31;species;genus;genus;genus;species;species;species;18.2874935963528;16.896933920113;17.7946601370051;18.2874935963528;19.789192410361;0.547121340993089;0.242448870063065;0.408740037303405;0.547121340993089;1.49840957485398;1.01541977299102;0.385534872606888;0.706270464206743;1.01541977299102;4.03882598366484;167.123592631516;35.8151008434937;99.1080852041264;167.123592631516;750.394839901692;3.40192488088339;0.8257164964831;2.25175227858735;3.40192488088339;9.68603456260958;28.1902227347546;0.68673125975304;10.1492951068113;28.1902227347546;486.88114343233;24.784951508949;4.23778888995993;13.918730546099;24.784951508949;127.4273334059
